Species	alien-11-0-0	alien-11-2-0	alien-11-7-0	alien-12-7-0	alien-13-7-0	alien-11-60-0	alien-11-376-0	alien-11-377-0	alien-11-378-0	alien-11-380-0	alien-11-392-1	alien-11-392-2	alien-11-392-3	alien-13-392-1	alien-13-392-2	alien-13-392-3	alien-11-600-0	alien-11-630-0	alien-11-632-0	alien-11-637-0	alien-11-773-0	bugkiller-11-0-0	bugkiller-11-2-0	bugkiller-11-7-0	bugkiller-12-7-0	bugkiller-13-7-0	bugkiller-11-60-0	bugkiller-11-392-1	bugkiller-11-392-2	bugkiller-11-392-3	bugkiller-13-392-1	bugkiller-13-392-2	bugkiller-13-392-3	bugkiller-11-600-0	bugkiller-11-773-0	peacemaker-11-0-0	peacemaker-11-2-0	peacemaker-11-7-0	peacemaker-12-7-0	peacemaker-13-7-0	peacemaker-11-60-0	peacemaker-11-392-1	peacemaker-11-392-2	peacemaker-11-392-3	peacemaker-13-392-1	peacemaker-13-392-2	peacemaker-13-392-3	peacemaker-11-600-0	peacemaker-11-773-0	scavenger-11-0-0	scavenger-11-2-0	scavenger-11-7-0	scavenger-12-7-0	scavenger-13-7-0	scavenger-11-60-0	scavenger-11-392-0	halbarad-11-0-0	halbarad-11-2-0	halbarad-11-7-0	halbarad-12-7-0	halbarad-13-7-0	halbarad-11-392-0	tigress-11-0-0	tigress-11-2-0	tigress-11-7-0	tigress-11-60-0	daisy-11-0-0	daisy-11-2-0	daisy-11-7-0	daisy-11-60-0
motu_linkage_group_559	0.00216742499243754	0.000182499864659101	0.00309580314587201	0.00154023407863707	0.00226213322514701	0.00137833329753334	0.000218953152540201	0	0	0	0	0	0	5.35030518077057e-05	0	0	0.000175738872120471	0	0	0	0	0	0	5.59004743437574e-05	0	0	0	0	9.93602109275335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00321492668082962	0.00506762954250971	0.0100223382576632	0.0026639952655099	0.00406374111670206	0.0104454715055814	0.00535084537623896	0.000881392292562402	0.000328079185193971	0	0	0	0	0	0	0.0057494855587104	0.00890137958680043	0.00695192234138097	0.00730298834551582	0.00720466290503284	0.000207381844714743	0.00299315149592284	0.00460642583749314	0.00328957157325529	0.00391312492238786	0	0	0	0
motu_linkage_group_562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355625415774651	0.000460097863413078	0	0	0	0	0	0	0	0.00126299203879807	0.000880356222870372	0.00049190016183501	0.000636240658157326	0.000525107824106579	0.000524935294434193	0.000373515123650876	0.000531510673556901	0.000422944916561395	0.000827413763709723	0	0	0	0
motu_linkage_group_566	0	0	0	0	6.66785994311892e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111123594985055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71492774208853e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_573	0.001602673409901	0.00177633201601525	0.000795170216400025	0.00019821278041501	0.000493915551342142	0.00206400163843825	0	0	8.2218537016955e-05	0	0	0	0	0	9.13145428120657e-05	0	0.000395412462271061	0.000799012557090334	0.000407058239348151	0.000652905222705707	0.00013619396101871	0.00140141916440707	0.00029140777496944	0.00118426190091219	0.000601955355228635	0.000516434806842677	0.000777626680190168	0.000339672639390954	0.00113712241394844	0.000670277152106512	0.00200555452726357	0.00190217568802639	0.00237700635343667	0.000677408068741901	0.000996355280132678	0.00198391763566069	0.0065990623625489	0.00178782502335704	0.000491581369039445	0.000408555078098789	0.00229040172806159	0.00203087443008118	0.00108444518063217	0.00119584717847118	0.00127608662100968	0.00113646997331498	0.00171793541513116	0.00125127461105896	0.0028659107877658	0.0024694132218901	0.00212133575148897	0.00254037364998038	0.000927848460678316	0.000684491348765482	0.00174082340944825	0.00132047154458054	0	0	0	0	0	5.83261438260215e-05	0.00116330467803724	0.00125790859408467	0.00382913093183156	0.00205085462799846	0.00171627109211636	0.000835145256255215	0.00271983865637359	0.00188412943958673
motu_linkage_group_574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48328757869448e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174622792119372	0	0	0	0	0	0	0	0	0	0	0	0	7.07415006914538e-05	0.00015945320206707	7.83231326965546e-05	7.07191251033951e-05	0	0	0	0
motu_linkage_group_575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74479630989858e-05	0	0	0	0	0	0	0	0	0	0	0	0.0022637463778384	0.000452003743658668	0.00107271443987243	0.00313275380269024	0.00170276836647952	0.000950873089091714	0	0.00425793518565258	0.00441778759113132	0.00264846245670923	0.00291700166155181	0.00275534105458171	0.00423447804176916	0	0	0	0	0	0	0	0
motu_linkage_group_585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99878246140257e-05	0.000175235774492484	0.000265503956008945	0.000151647973947656	0	0	0	0	0	0	0	0
motu_linkage_group_586	0.000357167217063651	0.000985499269159146	0.000140718324812364	0.000443314605659378	0.000293385837497233	0.00102850251135737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250387259893903	0.000844561792884035	0.00245768289105721	0.00326787414148241	0.000865334022012007	0.00500369824820073	0	0.00221327775968404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17495985671585e-05	0	0	0	0	0	0	0.000106581606649626	8.00323838973065e-05	4.49908684605192e-05	5.39186998438412e-05	0.000191752857117571	0.000320793791043118	0	0	0	0	0	0	0	0
motu_linkage_group_588	0.0046477528887129	0.00532899604804575	0.00379269389732372	0.0011679634802949	0.00131875452208352	0.00932998706731326	0	0	0	0	0.000422807736080623	0.000395796092736433	0.000660998215723439	0.00111464691266054	0.000882707247183302	0.000904919474910227	0.00215768281881246	0.00215267946206376	0.00111482616902557	0.00160533913005475	0.00119510200793918	0.000410942461743428	0.000128562253662988	0.000503104269093817	0.00014672661783698	0.000218491649048825	0.000359519184334495	0.000349377571944981	0.000264960562473423	0.000402166291263907	0.000979182504487509	0.00167609743002326	0.000883886816298932	0.000616826859342219	0.000559023764043907	0.00382422332306833	0.00422126256389768	0.00196549707536768	0.000532027937378134	0.000502321817334577	0.00392535870628427	0.00219199546420201	0.00107411713129282	0.00200731490671948	0.000887998421836632	0.00187689738017171	0.00209969884071586	0.00265484251359548	0.00327611852141119	0.0115409790791621	0.00613629324724494	0.00536357219936216	0.00222683630562796	0.00176506477013121	0.00545370271145722	0.00315445980094241	0.00171418750694816	0.00201414832808221	0.00127974025843255	0.00117722494659053	0.0016323576554624	0.00529795806419695	0.00283909222775035	0.00231207142997252	0.00283268663252539	0.00249874242031996	0.0022617256699752	0.00411607304868642	0.00366386032594015	0.00270114132046947
motu_linkage_group_592	0.00113713494321547	0.00141944339179301	0.002023663528254	0.00202333332839408	0.00135826776619089	0.000291234129491499	0	0	0.00016443707403391	0	0.000195142032037211	0	0	0	0	9.93204301730738e-05	0.00268164501161608	0.00427432931025994	0	0.00597711172951204	0.00165475662637733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333398827288735	7.48351946515247e-05	0.0120648474555202	0.00153407331181124	0.00511104996775377	0.0133441478617554	0.0112364253993974	0.00173330365389988	0.00215187955413126	0	0	0.000319935064608137	0.000323512199063047	0.000377605626323832	0.000160396895521559	0	0	0	0	0	0	0	0
motu_linkage_group_600	0.0001602673409901	0.000337624749619337	0.00065221826738429	0.000230182583707754	0.000344506097061144	0.000265871397493741	0	0	0	0	0	0	0	0	0	0	0.000429583909627819	0.000372355366411029	0.000586750615276614	0.000437513809029598	0.000510727353820164	0.000126443834382593	0.000205699605860781	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0.000456345929831761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102657035367146	0.00207739094307771	0.000916655700738448	0.000234070861671121	0.000216306957123923	0.00239128226438248	0.00105148660031414	0.000246469965377261	0.000228663953992304	0.000386588203068165	0.000316772361582567	0.000287629285676357	0	0.000415016804056529	0.000777334360076968	0.00027848224958775	0.000754337334436215	0	0	0	0
motu_linkage_group_604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000207508402028264	0.00151480541963717	0	7.07191251033951e-05	0	0	0	0
motu_linkage_group_611	0.00941761422770396	0.00846799372018229	0.0205538099194186	0.00669518724957368	0.00755690793553478	0.0148748050282025	0.000145968768360134	0.000293016285725562	0.000184991708288149	0	0	0	0	0	0	0	0.000644375864441729	0.00069816631202068	0	0.000681511894834565	0.00858702924222969	0.0284920106808776	0.102004148995185	0.0248902037985426	0.022247266670325	0.0211009965308668	0.0227429172904933	0.036694349986777	0.0409253668787074	0.0217616648717248	0.0281406827394081	0.034738093712482	0.0175578872661415	0.0407986908393496	0.0133253011510874	0.000749997008107975	0.000627846014250604	0.00113146956336239	0.000840044111649685	0.000984550761975771	0.00114763746161384	0.000202338042849416	0.000247873184144496	0.000313198070551976	0.000189439663325148	0.000289283265934723	0.000397670234984065	0.000918698990751182	0.00167131934721738	0.000396869982089481	0.000575277491929213	0.000321965845300695	0.000539839104394657	0.000726791375936382	0.000575261299450503	0.000715255419981128	0.000607515157902871	0.00100040479871633	0.000539890421526231	0.000377430898906888	0.000885013186696482	0.000291630719130107	0.000226372802212652	0.000478359606201211	0.000391615663482773	0.000265196719137732	0.000281412871379403	0	0	0
motu_linkage_group_613	0	0	0	0	0	0	0.000145968768360134	0	0.000109624716022607	0	0	0	0	7.13374024102743e-05	0	0	0.000156212330773752	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017696069358208	0	0.000404490576950358	0	0	0	0	0	0	0	0	0	0	0	0.000591998947891088	0.00017219242019924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83261438260215e-05	0	0.000223234482893898	0	0	0	0	0	0
motu_linkage_group_621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020502868414055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97722514783211e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7614380601259e-05	0	0
motu_linkage_group_622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62136201153825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_624	0.00029436858549202	0.000104285636948058	0.00100513089151689	0.000903679773074886	0.00103228350230508	0.000157423853779189	0	0	0	0	0.000469786373422915	0.000296847069552324	0.000209840703404266	0.000529085734542867	0.000334819990310908	0.000375210513987168	0.000800588195215481	0.00119464013390205	0.00128107217668727	0.000136302378966913	0.00098740621738565	0.000367477393674411	0.000422826967602716	5.59004743437574e-05	0.000135439954926443	0	0	0	9.93602109275335e-05	0	7.0784277432832e-05	7.01622180009735e-05	0	0.000176236245526348	0.000125495130703734	0.000393822456034137	0.000146942684186312	0.000771762975921208	0.000815153915748953	0.000549205186952471	0.000423967979449698	0.000404676085698833	0.000537058565646409	0.000588432738612804	0.00042097702961144	0.000447700292518024	0.000805945009567705	0.000246962094287952	9.97802595353662e-05	0.000398633848676546	0	0.000335854568039156	0.000427372624312436	0.000476836669926516	9.6682571336219e-05	0.000201738708199805	0.0016756997045469	0.00303233810099795	0.00128973822920155	0.00145580489578371	0.00129146368725338	0.000278669353835436	0.000103754201014132	0.000248038314326554	0.00027848224958775	0.000149295930773834	0.00105616682591776	0.000378255724829878	0.000356483707388771	0.000683622186044742
motu_linkage_group_625	0	0	0	7.67275279025846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000209212943000561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000646779434893292	0.000414578325374383	0.000104430843595406	0.00176797812758488	0	0	0	0
motu_linkage_group_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175738872120471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264354368289522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102070751695538	0	0	0	0	0	0	0	0
motu_linkage_group_636	0	0	0	0	0	0.000440786790581729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39186998438412e-05	8.85013186696482e-05	0	0	0	0	0	0	0	0	0
motu_linkage_group_638	0	0	0	7.67275279025846e-05	0	0	0	0.000125578408168098	0	0	0	0.000154876731940343	0	0	0	0	0	0	0	0	0.00137896385531444	0	8.57081691086587e-05	0.000141614535004185	4.51466516421476e-05	0	0	0	0	0	0	0	0	0.000220295306907935	0	9.7715346234034e-05	0	0.000318560437003448	0.00013067352847884	0	0	6.74460142831388e-05	0	8.54176556050844e-05	5.91998947891088e-05	0.00025828863029886	0	0	9.97802595353662e-05	0.000370411983283516	0	4.54540016895098e-05	0.000187979688137425	0.000138436452559311	9.02370665804711e-05	0	0.0441181238025297	0.0630054942231546	0.0577082872786927	0.0566213746735137	0.0644068346618365	0.00324439175032244	0	0	0	0	0	0	0	0.000100042271128499
motu_linkage_group_644	0	0	0	0	0	0	0	0	0	0	0	0.000103251154626895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198265776217142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_646	0.000618174029533242	0.000462332990469723	0.000623181152740469	0.000750224717269716	0.000533428795449514	0.000346332478314215	0	0	0	0	0	0	0	0	0	0	0.0011548554453631	0.00124672555717979	0.00183066191966304	0.00194717684238447	0.00163943480576273	0.00583899563773903	0.0028724480675559	0.0051588152037239	0.00646242070649027	0.00478411584800414	0.00571121904257084	0.00535296351301417	0.00503898212561063	0.00540051876840104	0.00564251811536003	0.0051385472040713	0.00629207564145002	0.00438072953165494	0.00503610329707193	0.00245557396055657	0.00176903724987936	0.00185603840046827	0.00160808444230082	0.00248003457244043	0.00197364404226584	0.00147417716933146	0.00184134365364483	0.00140329005636924	0.00137005470797652	0.00160876918300433	0.00164976337484818	0.00121717032184776	0.00071271613953833	0.0042861958065664	0.0138888423051482	0.00773692043043585	0.0144527460225659	0.011055139568665	0.00350957733950475	0.00161914963204519	0.000149214249309477	0.000342995930988457	0.00239951298456103	0.00227228806484759	0.00287418568250953	0	0.00184332138944588	0.0026195883196733	0.00267417553063951	0.00279845680766292	0.00267118884261719	0.00163155464719247	0.00169754146375605	0.00297983050432743
motu_linkage_group_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153394851982718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000433489217897163	0	0	0	0.000337080053521308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134796749609603	0.000147502197782747	0	5.6593200553163e-05	0	0	0	0	0	0	0
motu_linkage_group_652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85796240401572e-05	0	0	0	0.000122574564916839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239179803100605	0	0	0	0	0	0
motu_linkage_group_672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307543026210825	0	0	0	0.000214505488604469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27270008447549e-05	0	0	0	0	0	0.00012004857584596	5.99878246140257e-05	0.000404390248828809	0.000236003516452395	0	0	0.00021260426942276	0	0	0	0	0	0
motu_linkage_group_678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131804154090354	0.000104724946803102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.48898008297445e-05	0	0	0	0	0	0	0
motu_linkage_group_686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380767556261021	0	0	0	0	0.000237082189467362	0	0	0	5.95886315587704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010715489516416	0	4.54540016895098e-05	5.06099160369991e-05	0.000115363710466092	5.0758349951515e-05	0	0	0	0	0	0	0	0.000127334701244617	0.000205011259800519	0.000148813952123454	0.000106078687655093	0	0	0	0
motu_linkage_group_696	0.000331982349193778	0	0.000375248866166304	0.000221657302829689	0.000259305664454625	8.3959388682234e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183861847375259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110039295381712	0.00033750842105715	0.000373484458187431	0.000189961444611081	0.000215674799375365	0.000403172673939508	0.0002721886711881	0.000212224502074361	0.00015945320206707	0.000234969398089664	0.000127294425186111	0.000302258269259359	0.000146421570901888	0.000190124643940678	0.000210088769369848
motu_linkage_group_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156212330773752	0	0	0	0	0.00943587114080101	0.00138847233956027	0.00596271726333412	0.00764483301140367	0.00574037150682822	0.00888411851066575	0.00460013803060892	0.00781633659296597	0.00942856527296493	0.002807776338169	0.00218282456003029	0.00275652837625429	0.00630044577756695	0.00289779665443168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015945320206707	0	0	0	0	0	0
motu_linkage_group_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213373970520626	0.000570816406263667	0	0	0	0	0	0	0	0	0	0	0.000132177184144761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184976055536658	0	0	0	0	0	0.0100320967380757	0	0	0	0	0	0	0	0
motu_linkage_group_701	0	0	0	0	0	0	0	0.000125578408168098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000499601281170124	0.000500202399358166	0.000468654879797075	0.00150972359562755	0.00151927263716229	0.000933218301216343	0.000537635405255049	0.000350797044547555	0.000665746627920714	0.000813269938689044	0.000390851210249171	0.000549080890882082	0.00046045812204383	0.000834727699728412
motu_linkage_group_703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018966575157389	0.000293856579801116	0	0	0	0	0	0	0	0	0	0	0	0	0.00410996668402543	0.00107757968403295	0.0055133858639551	0.00954539012793049	0.00277951405591799	0.002368372850719	0.00113159423963933	0.000688536622623601	0.00033217977179755	0.00152604173234147	0.00204335005303098	0.000636272375974504	0.00195100054487482	0.000631941643723986	4.76243978507377e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112565148551761	0.0031670443483964	0.000580936412040961	0.00125052838910624
motu_linkage_group_712	0.0004808020229703	0.000429888570085883	0.00108554136283824	0.000397846440976365	0.000344506097061144	0.0025817512019787	0	0	0	0	0.000156113625629769	0.000180689520597067	0.000183610615478733	0.000142674804820549	0.000182629085624131	9.93204301730738e-05	0.000657393558672875	0.00115585311656757	0.00226876904573624	0.00236930555043721	0	0	0	5.59004743437574e-05	0	0	0	0	0	0	0	4.6774812000649e-05	0	0.000425904260022008	0.0001901441374299	3.19795678584111e-05	0.00203048072693812	5.41344533469912e-05	7.84041170873039e-05	0	0.000138886062233522	0.000749400158701542	0.000619682960361241	0.000597923589235591	0.000940620550538062	0.000459179787197973	0.000434786123582578	0	0.000365860951629676	0	0.00165392278929649	0.000107953254012586	0.000143394762104831	6.92182262796555e-05	0.000259431566418854	0.000525743300157068	9.59234459846638e-05	0.00012004857584596	3.99918830760171e-05	0	0	0.00128965584681981	0	0	0	0	0	0	0	0.000266779389675997
motu_linkage_group_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279043103617373	0	0	0	0	0	0
motu_linkage_group_734	0	0	0	0	0	0	0	0	8.2218537016955e-05	0	0	0.00022715254017917	0	0	0	0	5.85796240401572e-05	0	0	0	0	0	0	0	0	0	0.000215711510600697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103827339419483	0	0	0	0	0	0	0	0	0	0	0	0	0.000218876677739536	0	0	0
motu_linkage_group_765	0.000137372006562943	0	4.02052356606754e-05	0.000127879213170974	0	0	0	0	0	0	0.00350171535266773	0.00493884689631983	0.00325602824782287	0.00537705670667442	0.00525058621169378	0.00560608650310239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104987058886839	0	0	0	0	0	0	0	0
motu_linkage_group_771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32908033248132e-05	0	0	7.18915997917882e-05	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.00323838973065e-05	0	0	0	0.000145815359565054	0	0	7.83231326965546e-05	7.07191251033951e-05	0.000180660114959617	0.000139449115144656	0.000297069756157309	0.000253231998794013
motu_linkage_group_797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66496398820093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_837	0.000377773018048093	0	0	0	0	0	0	0	0.00735855906301747	0.0051022220597891	0	0	0	0	0	0	0	0	0	0.000636077768512261	0	0.000426747941041252	0	0.000111800948687515	0.000112866629105369	0	0	0.000349377571944981	0.000298080632782601	0.000335138576053256	0.000424705664596992	0.000374198496005192	0.00206739628219072	0.00211483494631618	0	0.00017322265923306	0	0.000349791852395943	0.000700036759708071	0.000482228944641194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254669402489234	0.00103644581343596	0.000195807831741386	0.000318236062965278	0	0.000878529425411331	0	0.000150063406692748
motu_linkage_group_85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015945320206707	0	0	0	0	0	0
motu_linkage_group_87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176236245526348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
