Species	158458797-stool1	158499257-stool1	158742018-stool1	158802708-stool1	158944319-stool1	159247771-stool1	159146620-stool1	159166850-stool1	159733294-stool1	158337416-stool1	158883629-stool1	159369152-stool1	159591683-stool1	159207311-stool1	159227541-stool1	159268001-stool1	159571453-stool1	763496533-stool1	763678604-stool1	763536994-stool1	763820215-stool1	763577454-stool1	763840445-stool1	763961826-stool1	763860675-stool1	764062976-stool1	763577454-stool2	763901136-stool1	763759525-stool1	764143897-stool1	763982056-stool1	764042746-stool1	764285508-stool1	764487809-stool1	764224817-stool1	763435843-stool1	764002286-stool1	764325968-stool1	764447348-stool1	764508039-stool1	764588959-stool1	764649650-stool1	764669880-stool1	765074482-stool1	159753524-stool1	159915365-stool1	160421117-stool1	159611913-stool1	159490532-stool1	159551223-stool1	159814214-stool1	159510762-stool1	159632143-stool1	160319967-stool1	160502038-stool1	160582958-stool1	160603188-stool1	160158126-stool1	160178356-stool1	160218816-stool1	765094712-stool1	765013792-stool1	765135172-stool1	763961826-stool2	763496533-stool2	765034022-stool1	765560005-stool1	763597684-stool1	765620695-stool1	763678604-stool2	764669880-stool2	764892411-stool1	160643649-stool1	160400887-stool1	160704339-stool1	160765029-stool1	158479027-stool1	158256496-stool1	158337416-stool2	638754422-stool1	158499257-stool2	158924089-stool1	246515023-stool1	158802708-stool2	159005010-stool1	159268001-stool2	159369152-stool2	159247771-stool2	159510762-stool2	159207311-stool2	158944319-stool2	159551223-stool2	159713063-stool1	159571453-stool2	159591683-stool2	159611913-stool2	764811490-stool1	764447348-stool2	550534656-stool1	763759525-stool2	159814214-stool2	604812005-stool1	604812005-stool2	404239096-stool1	765074482-stool2	764224817-stool2	861967750-stool1	764184357-stool1	823052294-stool1	686765762-stool1	765701615-stool1	159227541-stool2	763982056-stool2	763536994-stool2	765640925-stool1	763860675-stool2	764487809-stool2	764143897-stool2	159490532-stool2	706846339-stool1	508703490-stool1	675950834-stool1	338793263-stool1	737052003-stool1	638754422-stool2	764325968-stool2	765094712-stool2	246515023-stool2	763820215-stool2	160158126-stool2	763536994-stool3	809635352-stool1	763901136-stool2	763840445-stool2	764042746-stool2	686765762-stool2	764062976-stool2	159753524-stool2	159227541-stool3
motu_linkage_group_534	0	8.36628685323316e-05	0	0	0	0	0	0	0	0	0	0	0	0.00168109958653086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143512661940686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000436304800561868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000458383274588254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73871132070463e-05	0	0	0	0	0	0	0	0	0	0.00208326962777312	0	0	0.013869052064358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_536	0	0.00502604682707982	0.00290247788080614	0.00948278760654096	0	0.154731930344465	0.196155631922885	0.0153341515132256	0.00991951894379434	0	0	0.301777678643279	0	0	0.00633606944494994	0.0206892398017553	0	0.00755685386776255	0.0184517389125387	0	0	0	0	0.000301578322621402	0.00798050468270074	0.00501104375033246	0	0.000203237585365995	0	0	0.0385504159877116	0	0	0	0.00366270034760817	0	0	0	0	0	0.00751145841222256	0	0	0.0269554916002292	0	0	0	0.0785544807172076	0.0923429006715399	0.0154451514751892	0	0.125049401333372	0	0	0.0563695774805626	0.0197814915859936	0	0.113558098954683	0.0936481592607823	0	0	0	0	0.00474583893968544	0.0522152529292198	0	0	0.0171840406149117	0	0.027147443009559	0	0	0	0.00624056013849731	0	0	0.0100720866503611	0.00364293235498301	0	0	0.0094541003895186	0	0	0.0221252979206779	0	0.00849805890545513	0.32296983371637	0.103604274209457	0	0	0	0.0505724997399874	0	0	0	0.0994451605365459	0.0566219354089886	0	0	0	0	0.00517048570459653	0.0172207039007632	0	0.0152845539731693	0.00240539255312746	0	0	0.000337632632275401	0	0	0.00280789597149902	0.0915472023199238	0	0	0.042843014944311	0	0	0.169428988511271	0.0135112444061708	0	0.00738849605133237	0	0	0	0	0	0	0	0.0717954476780743	0	0.000150389890163453	0.0016467474832016	0	0	0	0.0384309581382606	0.0479631337387849	0.00164673592713541
motu_linkage_group_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00966040882081959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000256994957956613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00333463024033536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134771916112963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428149892009852	0	0	0.000128497478978307	0	0	0	4.79455824793261e-05	0.0100497876583451	0	0	0	0	0	0	0.00150052122261367	0	0	0	0	0	0	0	0	0.000346697785472073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138965807248053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406762646589872	0	0.00229165546915737	0	0	0	0	0	0	0
motu_linkage_group_550	0	0	8.22368732895072e-05	0.000529807566681236	0	0	0	0.00191235128986963	0	7.24002260992198e-05	0	0	0	0	0	0	0	0	0	0	0	0.00381035544498962	0	5.02630537702336e-05	0.00156361033223399	0	0.00640275156935757	0	0.000336045047975885	0	0.00756314215005553	0	0.00116749813086447	0.00147947041944471	0	0	0	0	0	0	0.00381689743422384	0.00229007243812528	0	0	5.31867922913102e-05	0	0	0.000165021051867182	0.000587311959578337	0	0	0.00233779418162185	0.00324915053988004	0	0	0	0.000546579640264318	0	0	0	0	3.46551832126699e-05	0	0	0	0	0	0.000142843230381643	0	0	0	0	0	0	0.000108637666372146	4.60714705510251e-05	0	0.000172701978310306	0.000622123443403884	0	0	0	0	0.000792085665560267	0	0	0	0	0.00146082940601215	0	0	0	0	0	0	6.3187197660698e-05	0	0.00266487190706814	0	0.000660830647898656	0	0.000109448237542554	0.000489331476961577	0.000217881077651961	0	0	0	0	0	0.00284910832976015	0	0	0.00105561386372874	0.00905479882817696	0	0.00132476855115371	0.000719813454568773	0	0.00212897179173676	0.00181039994217071	0.000263715360371026	0	0	0.00539418377126111	0	0	0	0	0	0	0	0	0	0	0	0.00117113976995469	0	0	0
motu_linkage_group_551	0	0	0	0	0.000119237994559756	0	0.000501031136505073	0	0.000105687416448342	6.03335217493498e-05	0	0	0.000349913928949344	0.000181660878217412	6.09970584351378e-05	6.10902750051829e-05	0.000106986142572122	0.000160442757277337	0.00075495194648596	0.000388342685748711	0	0.000790264301931704	0.000179296758443541	0.000163354924753259	0.000116037872522003	9.42938340116324e-05	0.00041267734724375	0.000704980374238295	0	3.68822604385044e-05	0.000172871820572698	0.000136353793837726	0	0.00012093763646687	0.000427624913680142	8.53031287299958e-05	0.000161613647958848	0	0	7.53682342131034e-05	0.000263023380884015	0.000542831985333401	0.0018711794480292	5.68681257388802e-05	5.90964358792336e-05	0	4.23789184634943e-05	0.000127110810222019	0.000136056824612742	0.000172464470566628	9.38988366346151e-05	0	0.000256994957956613	4.65505202159436e-05	0	0.000405459144309185	4.79455824793261e-05	0	3.70957255934967e-05	4.32834664331374e-05	0.000806465384411848	0	0.000156412408725889	0.00015907840021292	8.20597543616848e-05	0	0.00509562116280627	4.99951306335752e-05	4.29580086999173e-05	0.000107514625780432	0.000646105478329757	0.000600818868374906	0.000178795988729471	0.000100008976578483	5.43188331860728e-05	9.79018749209283e-05	0.000151526967306317	0.000129526483732729	8.24004560799847e-05	0.000173160485877304	0.000183620475692841	0.000151745492973761	0	0	6.11213092136807e-05	0.000449125440965265	0	0	0.000105203763807459	0.000297768662626228	0.000212998635728936	0.000267140709009041	0.000622608154203719	0.000226696310195859	0.00441840797046144	7.35269209142668e-05	0.00276955118848314	0	0	0	9.5339447632116e-05	0.000113222314699194	8.28099422550361e-05	0.00116722005884979	5.50794737771866e-05	6.87255015179274e-05	0.00083472898761314	9.2275155766516e-05	0.0027235699003549	3.96811745091942e-05	0.000174043468772607	0.000159313246609874	0	0.00241104110809446	0.000221748056901885	0.000105981484092297	7.61707359332035e-05	0.000277444752028138	0.00527193204595157	0.000221245673505903	0.000238466017356779	0	0.000440238013020916	0.000608086667465785	0.000267660102186615	5.21964410853327e-05	0.000445698664398978	0.00183837772138132	0	7.24718516265891e-05	0	0.000332111007444291	0.000214541045346688	0.000266571945332805	0.000169738226300076	0	0.000238116887600174	0.000706749473173903	0.0002957166629715
motu_linkage_group_552	0.00129022575711348	0.000671394519971961	0.000208978407418042	0.000627066926748323	0.000108869473293691	0.000100665934623669	0	0.000340322611475772	0.000154001663967583	0.000211167326122724	0	0	0	0.00164967716435271	7.62463230439223e-05	6.10902750051829e-05	0.000193912383411971	0.000182904743296164	0.000174372103125366	0	0.000236523621924737	0.000216432745754268	0.000236345727039213	0.000351841376391635	6.76887589711683e-05	0.000129317258073096	0	0.000846823272358312	5.18588036999823e-05	8.29850859866348e-05	0.000720299252386241	0	0.000175924375883687	0.000389687939726581	0.000644536101778765	5.33144554562474e-05	0.00178421467346568	0	0.000100253791715728	0.000183037140231823	0	0	0	0.000203777450564321	7.09157230550803e-05	5.4984570364053e-05	0	0.00019401123665466	8.73031291265095e-05	0.0015968932459873	0.000463234260730768	0.000146817992082532	0.00033042208880136	0.000698257803239154	0.000178873605159726	0.000147439688839704	0.00039155559024783	4.72666384826983e-05	0.000296765804747973	0.0026980027409989	0.000164279985713525	3.89870811142537e-05	0.00022979106960964	0.00205034382496652	0.00422502530149393	0.000100519301476251	0.000140085805163059	2.85686460763287e-05	0	0	0	0.000419927166068483	0.000137269178443916	0.00220686474983185	0.000224517843835768	0.000744822107241572	0.000380302976768795	0.00274344288461684	0.000858338084166507	0.000454546275427923	0.000784702887576245	0	0	0.000258128475741242	6.87614728653907e-05	9.68899827700348e-05	0	0	0.00115724140188205	0.000992562208754093	0.000745495225051277	0.000779928046991913	0.000443280886488085	0.000175311813218131	0	7.65905426190279e-05	0	9.01817904253177e-05	0	0.000757201784050543	0.000305086232422771	0.000641593116628766	0.00127979001666874	0	0.000428395907155896	0.000336754957437844	0.00293110942215301	0.000209804564690184	0.000277609053204218	0.000142852228233099	0.000559965943007519	0.000298712337393513	5.20006829423026e-05	0.00310868031761253	0.000295664075869179	7.94861130692226e-05	0.0021899086580796	0.00107603572746048	0.000471309378309846	0.000676452289110001	8.97754418284343e-05	0.000131790342052751	0	0.000145609868672079	0.000522263614022664	0	6.53691374451834e-05	0	5.51168427797908e-05	9.66291355021189e-05	0	0.00449498671710764	0.00100505714937187	0.00528701024910063	0.00013967031192692	0.000459270498021446	0.000265804897786241	0.000179682069450992	0.000479331584424393
motu_linkage_group_559	0	7.52965816790985e-05	0.000325722517734911	0	0.000161288108583245	0	0	3.92679936318198e-05	0.000412684197560191	4.82668173994798e-05	0	0	0	9.60129566554488e-05	5.33724261307456e-05	0	0	0.000909175624571574	0.000639364378126342	0	0	0.00139858587168694	0.000222762639278338	6.91116989340712e-05	0.00209383894417481	0.000118540819900338	0.00311244867954882	0.00184042924525873	0.000501301769099829	0	0.000230495760763597	0	0.00216351442058979	0.000201562727444784	0.00120643936999615	0	0	4.90259831905201e-05	0.000754045612904621	6.28068618442529e-05	0	0.00010602187213543	0	4.73901047824002e-05	0	0	0	0.000169481080296025	0	0.00016181851559338	3.7559534653846e-05	0	0	0	0.00171827069198888	0	0.000143836747437978	0	0	4.32834664331374e-05	0	0.000762414030678738	0.000182481143513538	0.000889660682672254	0.000220930107896844	0	5.25321769361471e-05	0.000999902612671504	0.0200470707266281	0.00185164077732966	0	0.000495298708696159	0.000475507611603108	9.33417114732504e-05	0.00482351238692327	9.21429411020502e-05	3.56534040720745e-05	5.39693682219705e-05	7.32448498488753e-05	0.000173160485877304	0	0	0	0.000199127681286101	5.50091782923126e-05	0	0	0	7.72925611646639e-05	0.00132341627833879	0.00129692502643841	0.000339811170080466	6.44772198528123e-05	0.000124359118736014	0	0	0	0.113423641857709	0	0.00196079800828515	0.000136199210903023	4.40309001607977e-05	0	0.000167980876194256	0.000137698684442967	8.01797517709153e-05	0.000116516150942728	0	0	0	0	5.31044155366245e-05	0.000273003585447089	0.000364632760174779	0.00153463734617812	0.000245082181963436	0.000166623484853883	0	0	0.000249219264408948	0	0.000274563212609899	0	7.1701829270342e-05	9.28468647151403e-05	7.82946616279991e-05	0	0	0	0	0	0.000891199349116756	0.000175240733736634	0.00294874645701473	0	0	0	0	6.95803912874119e-05
motu_linkage_group_562	0	0	0	0	0	0	0	0.00037697273886547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017788605857623	0	0	0	0	0	0.00860037307349172	0	0	0.000459563018574106	8.67644752394491e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165949146123	0	0	0.000800355726207738	0.000446884994073058	0	0	0.000229073338512336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455428850117482	0	0	0	0	0	0	0	0	0	0	0	0	0.00267135447819355	7.69725617000787e-05	0.00124380991131363	0	0	0	0	0	0.00804970571946845	0	0	0.00659204831054087	0.000948325662368384	0	0	0	0	0.000761089225354639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132897300024551	0	0	0.00694035408651046	0	0.000150064489906818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000454922899741962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213529833134981	0	0.0020761865128899	0	0	0.00426957668600478	0	0	0	0	0	0	0	0	0	0	0	0.000144372684909686	0	0.000147387977384298	0	0	0	0	0	0	0	0	0.000190678895264232	0	0	0	0.000198898099750952	0	0	0	0	0	0	0	0	0	0	0.000812524711374276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_566	0	5.27076071753689e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0613255382701e-05	0	0	0	0	0	0	0	0.00109286354715624	0.0028845865883209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00643613324825079	0.00873446837632051	0	0	0.000179897894073235	0	0	8.94561291836919e-05	0	0	0	0	0	0	0	0	0.000156403741985493	0	0.00015967030883299	0	0	0	0	0	0	0	0	0.000355933937826566	0	0	0	0.00407486106925668	0	0	0	0	0	0	0	0	0	0	0	0.00155303667152698	0	0	0	0	0	0	0	0	0	0	0	6.88960534747385e-05	0	0	0.00116412914978376	0	0	0	0	0	0	0
motu_linkage_group_567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010062224144716	0	0	0	0	0.00105045142934773	0	0	0.00921646708068848	0	0	0	0	0	0	0	0	0	0.000149540147248221	0	0	0	0	0	0	0	0	8.59803544427745e-05	0	0.0020407347161923	0	0	0	0	0	0	3.93888654022486e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94223401201242e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215434277127148	0	0	0.000120763300334014	0	0	0	0	0	0	0	0	0	0	0	0	0.000372074245076305	0	0	0	0.00127724566023765	0	0	0	0	0	0	0	0	0	0	0	3.22097118340396e-05	0	0	0	0	6.46621814476479e-05	0	0	0	0
motu_linkage_group_568	0	0	0.000606617877088482	0	3.62898244312302e-05	0	0	0.000103078483283527	0.000611477195165404	3.62001130496099e-05	0	0	0	0.000231740363563833	0.000338533674315015	6.10902750051829e-05	5.34930712860608e-05	4.8132827183201e-05	7.92600468751664e-05	0	0	0.000113911971449615	0.00448893884321374	0	7.67139268339907e-05	0	5.0021496635606e-05	0	0	0	0	0	0	0.000568406891394289	0.000896153079973168	0	0	0.00246600695448316	0.00460550495481791	0.00220182912808281	0.000322968244434325	0.00283290442345869	0	0	0	4.12384277730397e-05	0	0	0	0.00096196849138275	5.36564780769229e-05	0	0	0	0	0.000135153048103062	0.00284796759927197	3.93888654022486e-05	0.00066401348812359	0	0	0	0.000863744079297412	0	0.000828172290173312	0	0	0	0	0	0	8.39854332136966e-05	0	0.00109609838330017	0	0.00672643470044966	0.00108386348379107	0.000125928525851265	0.000399642211987926	0.000212121595199697	0	0	0	0	0	0.00280577241771559	0	0	0	3.60931712274216e-05	5.6799636194383e-05	0.000552704915191119	0	8.16106716705092e-05	0	0	0	0.000171345401808104	0	0	3.81357790528464e-05	0	0	0	0	0.000230917685100236	0.00188610519338542	0.000462347096261701	0	0	0.0440496452356131	0.000589459012456532	0	0	0.00690164428528913	0.00305756581606276	0.000403704900445979	0	0	0.000432573437509817	0.000455111614824701	0	0	0	0.000308135532273372	0.00250542917209597	0	0	0	5.63669957095693e-05	0	0.00127330107005057	0	0.00193338708128876	0	0	0	0	0.000375734112952024
motu_linkage_group_573	8.68421182672535e-05	0.000313735756996244	0.00065467001089294	0	9.07245610780755e-05	0.000694408530505867	0	0.000100974840767537	0.000840466597470144	0.001206670434987	0	0	5.5986228631895e-05	0.000789924779756193	0	0.000683306038946861	0.000231803308906264	0	0.000544252321876143	0.00261591948039062	0	0.000563231414389763	8.38270558956813e-05	7.53945806553504e-05	0.00018501594118786	0.00187390286004069	0.000160068789233939	0.000146782700542107	0.000183234439739937	0.000225391591568638	0	0	0.000159931250803352	0.000412083798331557	0.000347057900957797	5.68687524866639e-05	0.000430969727890261	0	0	0	0.000452644888032956	0.000169634995416688	0	5.68681257388802e-05	0	0	0	9.5333107666514e-05	0.000101412725753016	0.000302345121240262	4.50714415846153e-05	7.05855731166017e-05	3.67135654223733e-05	0.000631018162927235	0.00100819668362754	7.86345007145086e-05	0	0	0	0.00135621528157164	9.38742775505855e-05	8.66379580316748e-05	0	0	0.000117829390878317	0.000150778952214376	0	8.09444972162646e-05	0	0.000168951554797821	0	0.00195104621773357	0.000126887475872527	0.000825074056772481	0.000989809849168439	0.000645000587714351	5.94223401201242e-05	9.7144862799547e-05	0.00200965556772852	0.000235690661332997	0.000139901314813593	0	0	0	5.34811455619706e-05	0.000417165203593205	0	0.000424151900205971	4.5087327346054e-05	0.00192095877977055	5.96396180041022e-05	0.000110540983038224	0	0.000225688771039433	0.000484269953524682	4.59543255714168e-05	0	0	4.05360369711821e-05	0.000884445059056282	0.000266950453369925	5.6611157349597e-05	0	0.00018342029496211	0.00014343612962809	7.69725617000787e-05	0	0.000375576072593539	0.00157061698569594	0	4.54026440276367e-05	0.000137186406802947	0	0.0103697092102766	0.000811902938497905	7.41870388646078e-05	0.000106639030306485	0.000104979095361998	0.000305228930714948	0.000332292352545264	0.000504986860284943	0.00147165881958906	0	0.000117664540341074	0.000301752310324206	0	7.84429649342201e-05	0	0	9.66291355021189e-05	0.000551675817821545	0.00212216845008428	0.0003968687205212	0.00251680117522546	0	0	0.00061036680232396	7.786223009543e-05	0.000108236164224863
motu_linkage_group_574	0	0	0.000306372665196203	0	0	0	0	0.000671919002144473	0	7.24002260992198e-05	0	0	0	0	0	0	0	0.0005401572828337	0.00124702473750262	0	0	0.000156628960743221	0.000140584958325049	0	4.73821312798178e-05	0.000137698932207463	0.000177854210259933	0.00049680298645021	0.000311152822199894	5.53233906577566e-05	0	0	0	0	0.000264425067396416	0	0	0	0	0	0	0.00741493413299166	0	0.00128901085008129	0	0	0	0.00203823299198114	0	0	0.000655205215628203	0	0	0	0.000411951333095126	0.000116723086998099	0.000161816340867726	0	0	0	0	0	0.00237901342654686	0	0.0111825702866898	0.000904673713286256	0	4.64240498740341e-05	0	0.000406166364059409	0.000287157990368781	0	0	0.001120100537679	0.00276181089621633	0	0	0.000188892788776897	0.00105289471657758	6.06061700570564e-05	0	0	0	0	0	0.00232356532754065	0	0	0	0	0	0	0	7.25428192626748e-05	0	0.00127140300747586	0	0	0	0	0.000406781643230362	0	0	0	0.000499795225015212	8.41887393594611e-05	0	0	4.50176843033868e-05	0	0	0	0	0.00269753827680321	0.0204712174435137	0.00242579841366813	3.80853679666017e-05	0.0022395540343893	0	0	0	0	0	0	0.000301752310324206	0	0	0	0	0	0	0.00389342715645383	0.00247398682922307	0.000311000602888272	0	0	0.00103860802653513	0	0
motu_linkage_group_575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52980437016178e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43360557999835e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_585	0	0.00128422503197129	0	0	0	0	0	0	0	0	0	0	0	0.000864116609899039	0	0	0.000383367010883436	0	0.00906734936251904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99902612671504e-05	0.00827180323077296	0.000176631170924995	0	0	0	0	0.00140021881101877	0	0	0	0	0	6.59150425564046e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00451780557741436	0	0	0	0	0	0	0	7.5481543132796e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_586	0	0	0.000116099115232245	0.000153567410632242	0	0	0	0	0	0.000784335782741547	0	0	0	8.64116609899039e-05	0	0	0	0	0.000578598342188715	0	0	0	0	0	0	0	0	0.00299775438414843	0	0	0	0.000135474091941998	0	0	0	0	0	0	0	0	0	0	0.000837639897312708	0.00304718373750833	0	0	0	0	0	0	0.000200317518153846	0.000131759736484323	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02596507381253e-05	0	0	0	8.06359693353238e-05	0.000423045253668293	0	0	0.0011601041283104	0	0	9.8046861198205e-05	0	0.000164800912159969	0.00251515605736784	0	0	0	4.42505958413557e-05	0	0	0	0	0.000706368128421512	8.12096352616985e-05	0	0	0	0.000120904698771125	0	0	0	0	0	0	0.000394069716879413	0.000333376815503182	3.76408828431982e-05	0	0.000382496345674907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000380571247665661	0	0	0	0	0	0	0	0	0.0021724696844115	0	0.000239250071356297	0	0	0	0
motu_linkage_group_588	0.000198496270325151	5.64724362593238e-05	0.000565983186757197	0.00117735014818052	0.000108869473293691	0.000370506564934339	0.000217501888715381	0.000117803980895459	0.000777557421012798	0.00118253702628726	0	0	0	0.000360048587457933	0	0.000162907400013821	4.01198034645456e-05	0.000202157874169444	0.00225891133594224	0.00776685371497422	0.000516847914576278	0.00166121625030688	0.000700887328461114	9.04734967864205e-05	0.00310691403677662	0.00157156390019387	0.000900386939440909	0.00142266309756196	0.000280037539979904	0.0118637937743856	0.000518615461718094	0.000266842908370603	0.00280546069117547	5.03906818611959e-05	0.000260293425718347	6.39773465474968e-05	0.00018100728571391	9.80519663810403e-05	0	0	0.000244672912450246	0.00363584340176434	0.000108082567395188	0.00012321427243424	0.00112283228170544	0	0	5.01753198244811e-05	0.000231485569653624	0.000210789908470324	9.38988366346151e-05	0	0.000195805682252658	0.000162926820755803	0.00295141448513547	0.000180204064137416	0.000183791399504083	0	0.000155802047492686	0.00339775211500129	5.97381766230998e-05	0.000454849279666293	0.000223032508738768	0.000172334933563996	0.000100996620752843	0.000221142463247752	0.00206626562615512	0.000199980522534301	0.000723126479781941	0.000465896711715204	0	0.000303639643157211	4.03732877776224e-05	0.000346697785472073	0.000217275332744291	0.00262607382140843	0.000445667550900932	0.000269846841109853	0.00070040387667987	0.000121212340114113	0.000112997215810979	0	0.000240326963309522	0.000508881852175591	0.000128354749348729	0.000121112478462543	5.4063481765073e-05	9.31065146793595e-05	0.000135261982038162	0.000306791955433083	5.11196725749447e-05	9.82586515895323e-05	0.000128954439705625	0.000151130873463906	0	5.74429069642709e-05	0	0.00015330904372304	0.000162144147884728	0.000625786598388879	9.91530255374006e-05	0.000122657507590793	3.76408828431982e-05	0	0.000313647003453424	0	0.000169919386791479	0.000382051522121014	0.000232591368900832	0.00018517881437624	0.000385922474234912	0.000311988441277669	0.000190669170788443	0.00178595637636626	0.000542050805760162	0.000247290129548693	7.61707359332035e-05	0.00116351830692881	0.000181790760205227	0.00229637750776816	0.000570448119951509	0.000238869994970612	9.64905234018446e-05	0.000540521482191809	0.000496150433321531	0.000186415861019045	3.56558931519182e-05	4.35118987309188e-05	0	0.000161048559170198	0.000232408110486523	0.00252320815718682	0.000332441980176849	0.00143405833554037	0.000394439306830652	0.000459270498021446	0.000339639591615752	0.000303463050628342	0.000239665792212196
motu_linkage_group_592	0	0	0	0	0	0	0	3.92679936318198e-05	0	7.24002260992198e-05	0	0	0	0.000663362245983101	0	0.000215270492875406	0	0	0	0	0	0.0010062224144716	0	0	0	0.00967484671509828	0.000733648617322222	0	0	0.000110646781315513	0	0	7.99656254016761e-05	0	0	5.33144554562474e-05	0	0	0	0	0	0	0	0.000565521917069976	6.64834903641378e-05	0	0	4.01402558595848e-05	0	0	0	0	0	0	8.13061841635117e-05	0	4.79455824793261e-05	0	0	0	0	0	0	0	0	0	0	6.12185273064186e-05	0	0	0	0.0005555959427983	0	6.00053859470895e-05	0	0.000783214999367427	0	0.000149914911727696	8.24004560799847e-05	0	0	0	0	0	0.000191004091292752	6.05562392312717e-05	0	0	0	0.000798060119361877	0	0	0	0	0	0	0	0	0.000792704722992005	0	0	0	0	8.89310521028413e-05	0.00288147247075097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34041280876317e-05	0	0	0	0	0	0	0	0	0	3.22097118340396e-05	0	7.51949450817263e-05	0	0	0	0	4.43008162977068e-05	0	6.95803912874119e-05
motu_linkage_group_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160136519025381	0	0	0	0	0.0248099798728646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00513949942913153	0	0.0137188662495831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00997254321013658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313596840236949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
